geometry,spin,inclination_deg,arm,control_class,never_rank_as_architecture,seed,numerical_rank,operational_rank,nullity,operational_nullity,sigma_max,sigma_min_positive,kappa_positive,stable_rank,trace_information,rank_rel_1e-08,rank_rel_1e-10,rank_rel_1e-12,numerical_rank_threshold,exact_rank,exact_rank_reason,structural_certificate,source_class,operator_notation,spectrum_describes,disposition,counts_toward_denominator
a000_i020,0.0,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20270825,224,218,0,6,10138.73625100939,0.3521868411131476,28787.947383167855,7.433961794276086,764166466.2356888,224,224,224,8.012654998300088e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i020,0.0,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20271825,224,218,0,6,10104.014269882366,0.4104759288981421,24615.363675538778,7.50571733387524,766266971.674251,224,224,224,7.985214176412584e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i020,0.0,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20272825,224,218,0,6,10124.094339675621,0.3995097255586379,25341.296323935574,7.476038833394837,766273691.9387066,224,224,224,8.001083478819887e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i020,0.0,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20273825,224,218,0,6,10102.07824085707,0.49316622801532595,20484.124149196876,7.5075983439887715,766165311.9681128,224,224,224,7.983684130432264e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i020,0.0,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20274825,224,217,0,7,10144.409598402015,0.29770284028054717,34075.62248597358,7.437714558998032,765408110.4316921,224,224,224,8.017138651313361e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i020,0.0,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20275825,224,218,0,6,10104.683226562354,0.382137272158036,26442.54816992434,7.479137256167711,763654490.7227603,224,224,224,7.98574285365133e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20260825,224,222,0,2,9485.65451967128,0.7363022629422598,12882.826791495461,10.069389800208276,906019947.2440561,224,224,224,7.764437275640514e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20261825,224,218,0,6,9653.659255780025,0.4308649170244973,22405.303551858124,9.632983727306877,897727972.474952,224,224,224,7.901956751267809e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20262825,224,220,0,4,9607.550690982507,0.6083989158718193,15791.531576309839,9.834264950687048,907752124.0527287,224,224,224,7.864214805417083e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20263825,224,220,0,4,9547.601695400479,0.5920721777625784,16125.739485818363,9.968362553812087,908683016.2082583,224,224,224,7.815143840944466e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20264825,224,220,0,4,9620.104175956161,0.4965811682676943,19372.672164583993,9.82912199520217,909649898.6348826,224,224,224,7.874490400682176e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20265825,224,218,0,6,9501.775865278247,0.34142652361014963,27829.635977923146,10.006011182991813,903380158.0497823,224,224,224,7.777633326214002e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20266825,224,219,0,5,9544.72147368733,0.496151762554303,19237.50391321582,9.94116219887482,905656855.9246082,224,224,224,7.81278624919523e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20267825,224,220,0,4,9502.418578794757,0.652750558162111,14557.503566982512,10.009657190359217,903831593.7294877,224,224,224,7.778159416298223e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20268825,224,220,0,4,9524.317242597665,0.5506077322333809,17297.826901131644,9.951201155473937,902699518.3883418,224,224,224,7.796084463132409e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20269825,224,219,0,5,9650.084269250981,0.4189254369784714,23035.326617674207,9.739365327019627,906969887.8046554,224,224,224,7.899030463091442e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20270825,224,221,0,3,9503.593498226528,0.5658579299009171,16795.016904491604,10.117474168481808,913792959.7388953,224,224,224,7.779121140996609e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20271825,224,219,0,5,9542.809350899819,0.5402287650642603,17664.38584543846,9.976132665925805,908478619.2792615,224,224,224,7.811221090205287e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20272825,224,219,0,5,9452.132454074641,0.3528256170766597,26789.81342792052,10.128788693339047,904934422.786176,224,224,224,7.736997948693149e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20273825,224,220,0,4,9561.428024961191,0.5301465541698166,18035.44312371117,9.935148293262852,908280256.9875846,224,224,224,7.826461317076857e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20274825,224,219,0,5,9619.170609768482,0.47757950568262425,20141.506273430645,9.805993567691276,907333319.0421772,224,224,224,7.873726234530871e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i050,0.0,50,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20275825,224,220,0,4,9433.565844088613,0.3987662242647217,23656.88283024222,10.223237474607709,909788031.4181656,224,224,224,7.72180033862219e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20260825,224,221,0,3,11318.550443493368,0.5004330530020128,22617.511724286214,8.40898605530063,1077271706.5996327,224,224,224,9.264745494096161e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20261825,224,221,0,3,11695.129643965043,0.5350522143329066,21857.92214418983,7.93474220617634,1085282755.360085,224,224,224,9.572992602960348e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20262825,224,222,0,2,11256.32303792159,0.5566604580315963,20221.165120520698,8.472449286092704,1073500062.9142869,224,224,224,9.213809547990814e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20263825,224,222,0,2,11648.522531178998,0.5631256898928702,20685.475268221257,7.940198223067491,1077390229.1523917,224,224,224,9.53484257303089e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20264825,224,221,0,3,11951.339306318985,0.46718512824600295,25581.591929497034,7.64571003236591,1092071255.362811,224,224,224,9.782711800368895e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20265825,224,220,0,4,11582.408165214974,0.31430465069068814,36850.896541818576,8.07321057590378,1083038789.5215368,224,224,224,9.48072497403107e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20266825,224,221,0,3,11882.216397642043,0.4312025799854245,27555.995601982915,7.671390870501681,1083101173.13746,224,224,224,9.726131573077363e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20267825,224,221,0,3,11967.226082846177,0.5754718944965364,20795.500522776973,7.681835333454007,1100150207.2690508,224,224,224,9.795715845540652e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20268825,224,220,0,4,11733.261438106943,0.5306305951688118,22111.920316947027,7.937544335811387,1092757156.486919,224,224,224,9.604205201227386e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20269825,224,221,0,3,11560.37277047354,0.4904876625500236,23569.140781995768,8.17734737429893,1092838845.3012776,224,224,224,9.46268800673914e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20270825,224,221,0,3,11652.52677197367,0.5452900777069501,21369.40914269849,8.126930554303957,1103485847.2218375,224,224,224,9.53812022523953e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20271825,224,221,0,3,11406.972923736517,0.592135490070122,19264.126395102037,8.289651272806601,1078641393.290306,224,224,224,9.33712329366505e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20272825,224,221,0,3,11592.550781001799,0.5722683820738108,20257.19250641144,8.063657933227171,1083652682.4245799,224,224,224,9.489027163819282e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20273825,224,221,0,3,11674.618460980913,0.46433536393191344,25142.6433733632,7.909831551181916,1078084066.1962037,224,224,224,9.556203271934302e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20274825,224,220,0,4,11552.905726099161,0.4522037877106557,25548.007425119868,8.138751343967437,1086276136.3697796,224,224,224,9.45657589317238e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a000_i075,0.0,75,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20275825,224,221,0,3,11839.213628658194,0.5980780313727629,19795.43304990447,7.754248749084016,1086889624.248897,224,224,224,9.690931861580224e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a050_i020,0.5,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20260825,224,218,0,6,10359.934568740833,0.5737180837794672,18057.535332498097,7.3822722547700295,792326319.8172021,224,224,224,8.480075040885595e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a050_i020,0.5,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20261825,224,219,0,5,10348.83148735576,0.5982902563543527,17297.342514678025,7.396275222845226,792128599.9871268,224,224,224,8.470986666561824e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a050_i020,0.5,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20262825,224,219,0,5,10339.92994915708,0.4373454652719164,23642.476646529998,7.428830478798287,794247106.1895522,224,224,224,8.463700354915429e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a050_i020,0.5,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20263825,224,219,0,5,10320.570319425988,0.6008506358714265,17176.59881387634,7.472196410671822,795894811.5985404,224,224,224,8.447853622313586e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
a050_i020,0.5,20,PAIRING_DESTROYED,NONPHYSICAL_NEGATIVE_CONTROL,True,20264825,224,218,0,6,10351.285592347762,0.41960842329724984,24668.91753747024,7.4120416093926105,794193687.036663,224,224,224,8.472995462500863e-08,NOT_APPLICABLE,"float64 physical operator with no structural certificate; the spectrum is computed from finite-precision transfer coefficients, so rank is a decision at a stated tolerance and not an algebraic fact",,C224,A_C = mathcal A Q_C,"the restricted coefficient matrix A_C, not the continuum operator mathcal A",SUPPORTED,True
